provincia_iso,fecha,num_casos
O,2020-03-12,57
OR,2020-03-12,31
P,2020-03-12,10
PM,2020-03-12,42
PO,2020-03-12,54
S,2020-03-12,45
SA,2020-03-12,58
SE,2020-03-12,52
SG,2020-03-12,57
SO,2020-03-12,45
SS,2020-03-12,44
T,2020-03-12,28
TE,2020-03-12,9
TF,2020-03-12,41
TO,2020-03-12,98
V,2020-03-12,197
VA,2020-03-12,53
VI,2020-03-12,102
Z,2020-03-12,63
ZA,2020-03-12,17
A,2020-03-13,175
AB,2020-03-13,130
AL,2020-03-13,16
AV,2020-03-13,63
B,2020-03-13,1164
BA,2020-03-13,21
BI,2020-03-13,202
BU,2020-03-13,57
C,2020-03-13,92
CA,2020-03-13,32
CC,2020-03-13,71
CE,2020-03-13,6
CO,2020-03-13,54
CR,2020-03-13,248
CS,2020-03-13,53
CU,2020-03-13,52
GC,2020-03-13,43
GI,2020-03-13,89
GR,2020-03-13,77
GU,2020-03-13,58
H,2020-03-13,16
HU,2020-03-13,15
J,2020-03-13,45
L,2020-03-13,39
LE,2020-03-13,65
LO,2020-03-13,107
LU,2020-03-13,27
M,2020-03-13,2757
MA,2020-03-13,149
ME,2020-03-13,10
MU,2020-03-13,104
NA,2020-03-13,128
O,2020-03-13,69
OR,2020-03-13,39
P,2020-03-13,10
PM,2020-03-13,58
PO,2020-03-13,82
S,2020-03-13,46
SA,2020-03-13,81
SE,2020-03-13,93
SG,2020-03-13,82
SO,2020-03-13,44
SS,2020-03-13,63
T,2020-03-13,41
TE,2020-03-13,9
TF,2020-03-13,65
TO,2020-03-13,136
V,2020-03-13,261
VA,2020-03-13,87
VI,2020-03-13,135
Z,2020-03-13,82
ZA,2020-03-13,14
A,2020-03-14,183
AB,2020-03-14,115
AL,2020-03-14,11
AV,2020-03-14,63
B,2020-03-14,1118
BA,2020-03-14,22
BI,2020-03-14,185
BU,2020-03-14,61
C,2020-03-14,92
CA,2020-03-14,48
CC,2020-03-14,64
CE,2020-03-14,4
CO,2020-03-14,33
CR,2020-03-14,243
CS,2020-03-14,42
CU,2020-03-14,46
GC,2020-03-14,39
GI,2020-03-14,123
GR,2020-03-14,83
GU,2020-03-14,82
H,2020-03-14,11
HU,2020-03-14,13
J,2020-03-14,42
L,2020-03-14,36
LE,2020-03-14,59
LO,2020-03-14,138
LU,2020-03-14,24
M,2020-03-14,2436
MA,2020-03-14,112
ME,2020-03-14,4
MU,2020-03-14,105
NA,2020-03-14,135
O,2020-03-14,81
OR,2020-03-14,37
P,2020-03-14,16
PM,2020-03-14,71
PO,2020-03-14,87
S,2020-03-14,63
SA,2020-03-14,78
SE,2020-03-14,78
SG,2020-03-14,74
SO,2020-03-14,59
SS,2020-03-14,78
T,2020-03-14,38
TE,2020-03-14,15
TF,2020-03-14,56
TO,2020-03-14,125
V,2020-03-14,267
VA,2020-03-14,88
VI,2020-03-14,146
Z,2020-03-14,81
ZA,2020-03-14,25
A,2020-03-15,201
AB,2020-03-15,186
AL,2020-03-15,19
AV,2020-03-15,28
B,2020-03-15,1143
BA,2020-03-15,20
BI,2020-03-15,213
BU,2020-03-15,68
C,2020-03-15,116
CA,2020-03-15,56
CC,2020-03-15,64
CE,2020-03-15,2
CO,2020-03-15,40
CR,2020-03-15,289
CS,2020-03-15,53
CU,2020-03-15,75
GC,2020-03-15,34
GI,2020-03-15,91
GR,2020-03-15,89
GU,2020-03-15,67
H,2020-03-15,13
HU,2020-03-15,13
J,2020-03-15,26
L,2020-03-15,39
LE,2020-03-15,58
LO,2020-03-15,109
LU,2020-03-15,27
M,2020-03-15,2575
MA,2020-03-15,120
ME,2020-03-15,3
MU,2020-03-15,95
NA,2020-03-15,137
O,2020-03-15,89
OR,2020-03-15,57
P,2020-03-15,29
PM,2020-03-15,84
PO,2020-03-15,76
S,2020-03-15,92
SA,2020-03-15,89
SE,2020-03-15,79
SG,2020-03-15,95
SO,2020-03-15,68
SS,2020-03-15,72
T,2020-03-15,37
TE,2020-03-15,10
TF,2020-03-15,57
TO,2020-03-15,149
V,2020-03-15,243
VA,2020-03-15,78
VI,2020-03-15,133
Z,2020-03-15,100
ZA,2020-03-15,16
A,2020-03-16,223
AB,2020-03-16,147
AL,2020-03-16,23
AV,2020-03-16,46
B,2020-03-16,1370
BA,2020-03-16,32
BI,2020-03-16,319
BU,2020-03-16,76
C,2020-03-16,166
CA,2020-03-16,69
CC,2020-03-16,82
CE,2020-03-16,6
CO,2020-03-16,45
CR,2020-03-16,345
CS,2020-03-16,59
CU,2020-03-16,76
GC,2020-03-16,49
GI,2020-03-16,159
GR,2020-03-16,105
GU,2020-03-16,72
H,2020-03-16,21
HU,2020-03-16,23
J,2020-03-16,45
L,2020-03-16,62
LE,2020-03-16,76
LO,2020-03-16,155
LU,2020-03-16,39
M,2020-03-16,2905
MA,2020-03-16,160
ME,2020-03-16,6
MU,2020-03-16,127
NA,2020-03-16,110
O,2020-03-16,106
OR,2020-03-16,65
P,2020-03-16,26
PM,2020-03-16,88
PO,2020-03-16,121
S,2020-03-16,102
SA,2020-03-16,169
SE,2020-03-16,98
SG,2020-03-16,138
SO,2020-03-16,79
SS,2020-03-16,89
T,2020-03-16,62
TE,2020-03-16,19
TF,2020-03-16,82
TO,2020-03-16,161
V,2020-03-16,324
VA,2020-03-16,136
VI,2020-03-16,164
Z,2020-03-16,117
ZA,2020-03-16,28
A,2020-03-17,198
AB,2020-03-17,143
AL,2020-03-17,12
AV,2020-03-17,76
B,2020-03-17,1337
BA,2020-03-17,33
BI,2020-03-17,289
BU,2020-03-17,79
C,2020-03-17,148
CA,2020-03-17,55
CC,2020-03-17,67
CE,2020-03-17,5
CO,2020-03-17,57
CR,2020-03-17,269
CS,2020-03-17,55
CU,2020-03-17,83
GC,2020-03-17,30
GI,2020-03-17,113
GR,2020-03-17,109
GU,2020-03-17,66
H,2020-03-17,13
HU,2020-03-17,20
J,2020-03-17,50
L,2020-03-17,48
LE,2020-03-17,69
LO,2020-03-17,123
LU,2020-03-17,27
M,2020-03-17,2715
MA,2020-03-17,157
ME,2020-03-17,3
MU,2020-03-17,103
NA,2020-03-17,172
O,2020-03-17,80
OR,2020-03-17,53
P,2020-03-17,30
PM,2020-03-17,81
PO,2020-03-17,102
S,2020-03-17,99
SA,2020-03-17,87
SE,2020-03-17,118
SG,2020-03-17,130
SO,2020-03-17,84
SS,2020-03-17,83
T,2020-03-17,61
TE,2020-03-17,19
TF,2020-03-17,59
TO,2020-03-17,177
V,2020-03-17,278
VA,2020-03-17,145
VI,2020-03-17,144
Z,2020-03-17,119
ZA,2020-03-17,26
A,2020-03-18,190
AB,2020-03-18,152
AL,2020-03-18,14
AV,2020-03-18,74
B,2020-03-18,1433
BA,2020-03-18,32
BI,2020-03-18,251
BU,2020-03-18,77
C,2020-03-18,146
CA,2020-03-18,50
CC,2020-03-18,86
CE,2020-03-18,6
CO,2020-03-18,40
CR,2020-03-18,322
CS,2020-03-18,56
CU,2020-03-18,57
GC,2020-03-18,37
GI,2020-03-18,109
GR,2020-03-18,110
GU,2020-03-18,84
H,2020-03-18,22
HU,2020-03-18,18
J,2020-03-18,60
L,2020-03-18,99
LE,2020-03-18,95
LO,2020-03-18,141
LU,2020-03-18,19
M,2020-03-18,2542
MA,2020-03-18,141
ME,2020-03-18,6
MU,2020-03-18,121
NA,2020-03-18,176
O,2020-03-18,91
OR,2020-03-18,35
P,2020-03-18,27
PM,2020-03-18,80
PO,2020-03-18,117
S,2020-03-18,70
SA,2020-03-18,139
SE,2020-03-18,96
SG,2020-03-18,130
SO,2020-03-18,68
SS,2020-03-18,90
T,2020-03-18,49
TE,2020-03-18,12
TF,2020-03-18,76
TO,2020-03-18,177
V,2020-03-18,262
VA,2020-03-18,173
VI,2020-03-18,180
Z,2020-03-18,134
ZA,2020-03-18,26
A,2020-03-19,201
AB,2020-03-19,150
AL,2020-03-19,22
AV,2020-03-19,95
B,2020-03-19,1338
BA,2020-03-19,42
BI,2020-03-19,264
BU,2020-03-19,75
C,2020-03-19,134
CA,2020-03-19,53
CC,2020-03-19,78
CE,2020-03-19,5
CO,2020-03-19,42
CR,2020-03-19,251
CS,2020-03-19,59
CU,2020-03-19,89
GC,2020-03-19,24
GI,2020-03-19,112
GR,2020-03-19,98
GU,2020-03-19,63
H,2020-03-19,18
HU,2020-03-19,22
J,2020-03-19,53
L,2020-03-19,85
LE,2020-03-19,144
LO,2020-03-19,166
LU,2020-03-19,26
M,2020-03-19,2312
MA,2020-03-19,144
ME,2020-03-19,6
MU,2020-03-19,116
NA,2020-03-19,182
O,2020-03-19,101
OR,2020-03-19,55
P,2020-03-19,43
PM,2020-03-19,105
PO,2020-03-19,96
S,2020-03-19,106
SA,2020-03-19,128
SE,2020-03-19,123
SG,2020-03-19,137
SO,2020-03-19,80
SS,2020-03-19,72
T,2020-03-19,58
TE,2020-03-19,21
TF,2020-03-19,52
TO,2020-03-19,187
V,2020-03-19,214
VA,2020-03-19,132
VI,2020-03-19,106
Z,2020-03-19,123
ZA,2020-03-19,28
A,2020-03-20,231
AB,2020-03-20,166
AL,2020-03-20,29
AV,2020-03-20,67
B,2020-03-20,1557
BA,2020-03-20,56
BI,2020-03-20,296
BU,2020-03-20,95
C,2020-03-20,190
CA,2020-03-20,65
CC,2020-03-20,100
CE,2020-03-20,7
CO,2020-03-20,51
CR,2020-03-20,385
CS,2020-03-20,58
CU,2020-03-20,86
GC,2020-03-20,30
GI,2020-03-20,142
GR,2020-03-20,147
GU,2020-03-20,91
H,2020-03-20,28
HU,2020-03-20,26
J,2020-03-20,110
L,2020-03-20,73
LE,2020-03-20,144
LO,2020-03-20,191
LU,2020-03-20,41
M,2020-03-20,2830
MA,2020-03-20,196
ME,2020-03-20,4
MU,2020-03-20,122
NA,2020-03-20,198
O,2020-03-20,83
OR,2020-03-20,101
P,2020-03-20,53
PM,2020-03-20,97
PO,2020-03-20,137
S,2020-03-20,119
SA,2020-03-20,161
SE,2020-03-20,155
SG,2020-03-20,156
SO,2020-03-20,88
SS,2020-03-20,112
T,2020-03-20,67
TE,2020-03-20,27
TF,2020-03-20,87
TO,2020-03-20,206
V,2020-03-20,259
VA,2020-03-20,145
VI,2020-03-20,169
Z,2020-03-20,182
ZA,2020-03-20,32
A,2020-03-21,166
AB,2020-03-21,139
AL,2020-03-21,33
AV,2020-03-21,78
B,2020-03-21,1198
BA,2020-03-21,35
BI,2020-03-21,234
BU,2020-03-21,69
C,2020-03-21,103
CA,2020-03-21,68
CC,2020-03-21,84
CE,2020-03-21,7
CO,2020-03-21,49
CR,2020-03-21,224
CS,2020-03-21,59
CU,2020-03-21,62
GC,2020-03-21,22
GI,2020-03-21,109
GR,2020-03-21,103
GU,2020-03-21,37
H,2020-03-21,18
HU,2020-03-21,17
J,2020-03-21,59
L,2020-03-21,92
LE,2020-03-21,77
LO,2020-03-21,133
LU,2020-03-21,32
M,2020-03-21,1834
MA,2020-03-21,110
ME,2020-03-21,3
MU,2020-03-21,81
NA,2020-03-21,138
O,2020-03-21,68
OR,2020-03-21,50
P,2020-03-21,38
PM,2020-03-21,62
PO,2020-03-21,80
S,2020-03-21,81
SA,2020-03-21,170
SE,2020-03-21,107
SG,2020-03-21,119
SO,2020-03-21,90
SS,2020-03-21,75
T,2020-03-21,45
TE,2020-03-21,16
TF,2020-03-21,62
TO,2020-03-21,158
V,2020-03-21,219
VA,2020-03-21,95
VI,2020-03-21,108
Z,2020-03-21,147
ZA,2020-03-21,24
A,2020-03-22,159
AB,2020-03-22,133
AL,2020-03-22,17
AV,2020-03-22,62
B,2020-03-22,1089
BA,2020-03-22,53
BI,2020-03-22,213
BU,2020-03-22,61
C,2020-03-22,109
CA,2020-03-22,39
CC,2020-03-22,70
CE,2020-03-22,7
CO,2020-03-22,44
CR,2020-03-22,239
CS,2020-03-22,50
CU,2020-03-22,58
GC,2020-03-22,22
GI,2020-03-22,87
GR,2020-03-22,113
GU,2020-03-22,60
H,2020-03-22,14
HU,2020-03-22,13
J,2020-03-22,50
L,2020-03-22,72
LE,2020-03-22,103
LO,2020-03-22,108
LU,2020-03-22,17
M,2020-03-22,1580
MA,2020-03-22,97
ME,2020-03-22,5
MU,2020-03-22,79
NA,2020-03-22,122
O,2020-03-22,75
OR,2020-03-22,40
P,2020-03-22,33
PM,2020-03-22,91
PO,2020-03-22,84
S,2020-03-22,86
SA,2020-03-22,164
SE,2020-03-22,145
SG,2020-03-22,98
SO,2020-03-22,44
SS,2020-03-22,73
T,2020-03-22,55
TE,2020-03-22,20
TF,2020-03-22,52
TO,2020-03-22,177
V,2020-03-22,180
VA,2020-03-22,113
VI,2020-03-22,92
Z,2020-03-22,136
ZA,2020-03-22,26
A,2020-03-23,160
AB,2020-03-23,144
AL,2020-03-23,23
AV,2020-03-23,55
B,2020-03-23,1198
BA,2020-03-23,58
BI,2020-03-23,264
BU,2020-03-23,70
C,2020-03-23,126
CA,2020-03-23,57
CC,2020-03-23,171
CE,2020-03-23,9
CO,2020-03-23,66
CR,2020-03-23,297
CS,2020-03-23,51
CU,2020-03-23,58
GC,2020-03-23,30
GI,2020-03-23,112
GR,2020-03-23,77
GU,2020-03-23,62
H,2020-03-23,14
HU,2020-03-23,34
J,2020-03-23,81
L,2020-03-23,85
LE,2020-03-23,130
LO,2020-03-23,158
LU,2020-03-23,50
M,2020-03-23,2084
MA,2020-03-23,100
ME,2020-03-23,5
MU,2020-03-23,127
NA,2020-03-23,169
O,2020-03-23,70
OR,2020-03-23,74
P,2020-03-23,36
PM,2020-03-23,82
PO,2020-03-23,120
S,2020-03-23,105
SA,2020-03-23,135
SE,2020-03-23,140
SG,2020-03-23,128
SO,2020-03-23,61
SS,2020-03-23,108
T,2020-03-23,67
TE,2020-03-23,19
TF,2020-03-23,65
TO,2020-03-23,202
V,2020-03-23,239
VA,2020-03-23,130
VI,2020-03-23,96
Z,2020-03-23,206
ZA,2020-03-23,24
A,2020-03-24,122
AB,2020-03-24,128
AL,2020-03-24,29
AV,2020-03-24,57
B,2020-03-24,1182
BA,2020-03-24,38
BI,2020-03-24,213
BU,2020-03-24,54
C,2020-03-24,110
CA,2020-03-24,47
CC,2020-03-24,119
CE,2020-03-24,8
CO,2020-03-24,48
CR,2020-03-24,225
CS,2020-03-24,48
CU,2020-03-24,52
GC,2020-03-24,17
GI,2020-03-24,102
GR,2020-03-24,101
GU,2020-03-24,49
H,2020-03-24,9
HU,2020-03-24,34
J,2020-03-24,58
L,2020-03-24,48
LE,2020-03-24,68
LO,2020-03-24,118
LU,2020-03-24,32
M,2020-03-24,1837
MA,2020-03-24,102
ME,2020-03-24,2
MU,2020-03-24,76
NA,2020-03-24,179
O,2020-03-24,58
OR,2020-03-24,50
P,2020-03-24,36
PM,2020-03-24,66
PO,2020-03-24,98
S,2020-03-24,56
SA,2020-03-24,122
SE,2020-03-24,94
SG,2020-03-24,119
SO,2020-03-24,47
SS,2020-03-24,67
T,2020-03-24,88
TE,2020-03-24,14
TF,2020-03-24,46
TO,2020-03-24,177
V,2020-03-24,160
VA,2020-03-24,132
VI,2020-03-24,103
Z,2020-03-24,141
ZA,2020-03-24,31
A,2020-03-25,138
AB,2020-03-25,106
AL,2020-03-25,16
AV,2020-03-25,89
B,2020-03-25,1144
BA,2020-03-25,30
BI,2020-03-25,229
BU,2020-03-25,68
C,2020-03-25,127
CA,2020-03-25,43
CC,2020-03-25,120
CE,2020-03-25,9
CO,2020-03-25,63
CR,2020-03-25,257
CS,2020-03-25,61
CU,2020-03-25,54
GC,2020-03-25,17
GI,2020-03-25,82
GR,2020-03-25,94
GU,2020-03-25,46
H,2020-03-25,16
HU,2020-03-25,13
J,2020-03-25,56
L,2020-03-25,45
LE,2020-03-25,95
LO,2020-03-25,130
LU,2020-03-25,39
M,2020-03-25,1649
MA,2020-03-25,106
ME,2020-03-25,4
MU,2020-03-25,83
NA,2020-03-25,172
O,2020-03-25,57
OR,2020-03-25,43
P,2020-03-25,30
PM,2020-03-25,85
PO,2020-03-25,78
S,2020-03-25,44
SA,2020-03-25,124
SE,2020-03-25,126
SG,2020-03-25,90
SO,2020-03-25,65
SS,2020-03-25,74
T,2020-03-25,48
TE,2020-03-25,23
TF,2020-03-25,37
TO,2020-03-25,189
V,2020-03-25,204
VA,2020-03-25,106
VI,2020-03-25,95
Z,2020-03-25,147
ZA,2020-03-25,27
A,2020-03-26,121
AB,2020-03-26,133
AL,2020-03-26,12
AV,2020-03-26,47
B,2020-03-26,1153
BA,2020-03-26,38
BI,2020-03-26,184
BU,2020-03-26,52
C,2020-03-26,91
CA,2020-03-26,38
CC,2020-03-26,97
CE,2020-03-26,5
CO,2020-03-26,94
CR,2020-03-26,198
CS,2020-03-26,47
CU,2020-03-26,58
GC,2020-03-26,21
GI,2020-03-26,97
GR,2020-03-26,82
GU,2020-03-26,37
H,2020-03-26,13
HU,2020-03-26,31
J,2020-03-26,48
L,2020-03-26,56
LE,2020-03-26,58
LO,2020-03-26,114
LU,2020-03-26,35
M,2020-03-26,3134
MA,2020-03-26,85
ME,2020-03-26,6
MU,2020-03-26,47
NA,2020-03-26,167
O,2020-03-26,77
OR,2020-03-26,48
P,2020-03-26,38
PM,2020-03-26,73
PO,2020-03-26,119
S,2020-03-26,35
SA,2020-03-26,114
SE,2020-03-26,95
SG,2020-03-26,92
SO,2020-03-26,39
SS,2020-03-26,62
T,2020-03-26,68
TE,2020-03-26,23
TF,2020-03-26,40
TO,2020-03-26,145
V,2020-03-26,131
VA,2020-03-26,91
VI,2020-03-26,99
Z,2020-03-26,114
ZA,2020-03-26,22
A,2020-03-27,118
AB,2020-03-27,94
AL,2020-03-27,19
AV,2020-03-27,65
B,2020-03-27,993
BA,2020-03-27,22
BI,2020-03-27,253
BU,2020-03-27,41
C,2020-03-27,139
CA,2020-03-27,29
CC,2020-03-27,86
CE,2020-03-27,2
CO,2020-03-27,63
CR,2020-03-27,185
CS,2020-03-27,32
CU,2020-03-27,57
GC,2020-03-27,25
GI,2020-03-27,101
GR,2020-03-27,115
GU,2020-03-27,35
H,2020-03-27,14
HU,2020-03-27,27
J,2020-03-27,46
L,2020-03-27,69
LE,2020-03-27,94
LO,2020-03-27,127
LU,2020-03-27,31
M,2020-03-27,1388
MA,2020-03-27,54
ME,2020-03-27,5
MU,2020-03-27,52
NA,2020-03-27,142
O,2020-03-27,70
OR,2020-03-27,50
P,2020-03-27,42
PM,2020-03-27,40
PO,2020-03-27,87
S,2020-03-27,61
SA,2020-03-27,89
SE,2020-03-27,81
SG,2020-03-27,55
SO,2020-03-27,41
SS,2020-03-27,86
T,2020-03-27,71
TE,2020-03-27,28
TF,2020-03-27,45
TO,2020-03-27,126
V,2020-03-27,175
VA,2020-03-27,77
VI,2020-03-27,64
Z,2020-03-27,157
ZA,2020-03-27,22
A,2020-03-28,98
AB,2020-03-28,78
AL,2020-03-28,20
AV,2020-03-28,69
B,2020-03-28,1080
BA,2020-03-28,15
BI,2020-03-28,172
BU,2020-03-28,41
C,2020-03-28,117
CA,2020-03-28,35
CC,2020-03-28,77
CE,2020-03-28,5
CO,2020-03-28,69
CR,2020-03-28,143
CS,2020-03-28,32
CU,2020-03-28,42
GC,2020-03-28,12
GI,2020-03-28,94
GR,2020-03-28,50
GU,2020-03-28,27
H,2020-03-28,17
HU,2020-03-28,26
J,2020-03-28,41
L,2020-03-28,59
LE,2020-03-28,77
LO,2020-03-28,101
LU,2020-03-28,22
M,2020-03-28,1184
MA,2020-03-28,54
ME,2020-03-28,4
MU,2020-03-28,39
NA,2020-03-28,121
O,2020-03-28,50
OR,2020-03-28,31
P,2020-03-28,29
PM,2020-03-28,36
PO,2020-03-28,161
S,2020-03-28,54
SA,2020-03-28,99
SE,2020-03-28,39
SG,2020-03-28,55
SO,2020-03-28,28
SS,2020-03-28,66
T,2020-03-28,73
TE,2020-03-28,15
TF,2020-03-28,24
TO,2020-03-28,111
V,2020-03-28,114
VA,2020-03-28,110
VI,2020-03-28,61
Z,2020-03-28,104
ZA,2020-03-28,10
A,2020-03-29,61
AB,2020-03-29,93
AL,2020-03-29,26
AV,2020-03-29,29
B,2020-03-29,832
BA,2020-03-29,13
BI,2020-03-29,143
BU,2020-03-29,39
C,2020-03-29,90
CA,2020-03-29,35
CC,2020-03-29,46
CE,2020-03-29,7
CO,2020-03-29,42
CR,2020-03-29,105
CS,2020-03-29,41
CU,2020-03-29,36
GC,2020-03-29,9
GI,2020-03-29,80
GR,2020-03-29,85
GU,2020-03-29,22
H,2020-03-29,10
HU,2020-03-29,39
J,2020-03-29,48
L,2020-03-29,58
LE,2020-03-29,75
LO,2020-03-29,87
LU,2020-03-29,33
M,2020-03-29,820
MA,2020-03-29,54
ME,2020-03-29,5
MU,2020-03-29,32
NA,2020-03-29,95
O,2020-03-29,39
OR,2020-03-29,37
P,2020-03-29,26
PM,2020-03-29,37
PO,2020-03-29,40
S,2020-03-29,41
SA,2020-03-29,98
SE,2020-03-29,40
SG,2020-03-29,65
SO,2020-03-29,29
SS,2020-03-29,54
T,2020-03-29,63
TE,2020-03-29,17
TF,2020-03-29,32
TO,2020-03-29,114
V,2020-03-29,119
VA,2020-03-29,55
VI,2020-03-29,72
Z,2020-03-29,82
ZA,2020-03-29,7
A,2020-03-30,77
AB,2020-03-30,114
AL,2020-03-30,9
AV,2020-03-30,53
B,2020-03-30,967
BA,2020-03-30,20
BI,2020-03-30,185
BU,2020-03-30,37
C,2020-03-30,114
CA,2020-03-30,39
CC,2020-03-30,85
CE,2020-03-30,5
CO,2020-03-30,63
CR,2020-03-30,196
CS,2020-03-30,27
CU,2020-03-30,50
GC,2020-03-30,14
GI,2020-03-30,87
GR,2020-03-30,61
GU,2020-03-30,39
H,2020-03-30,11
HU,2020-03-30,9
J,2020-03-30,49
L,2020-03-30,49
LE,2020-03-30,57
LO,2020-03-30,116
LU,2020-03-30,19
M,2020-03-30,1053
MA,2020-03-30,42
ME,2020-03-30,3
MU,2020-03-30,41
NA,2020-03-30,171
O,2020-03-30,43
OR,2020-03-30,72
P,2020-03-30,28
PM,2020-03-30,66
PO,2020-03-30,73
S,2020-03-30,44
SA,2020-03-30,62
SE,2020-03-30,63
SG,2020-03-30,74
SO,2020-03-30,36
SS,2020-03-30,46
T,2020-03-30,76
TE,2020-03-30,20
TF,2020-03-30,37
TO,2020-03-30,132
V,2020-03-30,149
VA,2020-03-30,133
VI,2020-03-30,80
Z,2020-03-30,93
ZA,2020-03-30,17
A,2020-03-31,79
AB,2020-03-31,91
AL,2020-03-31,14
AV,2020-03-31,22
B,2020-03-31,915
BA,2020-03-31,5
BI,2020-03-31,179
BU,2020-03-31,33
C,2020-03-31,56
CA,2020-03-31,21
CC,2020-03-31,54
CE,2020-03-31,2
CO,2020-03-31,35
CR,2020-03-31,119
CS,2020-03-31,22
CU,2020-03-31,36
GC,2020-03-31,6
GI,2020-03-31,98
GR,2020-03-31,39
GU,2020-03-31,22
H,2020-03-31,21
HU,2020-03-31,18
J,2020-03-31,37
L,2020-03-31,35
LE,2020-03-31,26
LO,2020-03-31,108
LU,2020-03-31,19
M,2020-03-31,1038
MA,2020-03-31,32
ME,2020-03-31,3
MU,2020-03-31,28
NA,2020-03-31,92
O,2020-03-31,42
OR,2020-03-31,43
P,2020-03-31,32
PM,2020-03-31,48
PO,2020-03-31,54
S,2020-03-31,24
SA,2020-03-31,84
SE,2020-03-31,54
SG,2020-03-31,52
SO,2020-03-31,28
SS,2020-03-31,48
T,2020-03-31,63
TE,2020-03-31,17
TF,2020-03-31,21
TO,2020-03-31,130
V,2020-03-31,80
VA,2020-03-31,112
VI,2020-03-31,35
Z,2020-03-31,83
ZA,2020-03-31,10
A,2020-04-01,77
AB,2020-04-01,74
AL,2020-04-01,14
AV,2020-04-01,55
B,2020-04-01,1044
BA,2020-04-01,38
BI,2020-04-01,176
BU,2020-04-01,52
C,2020-04-01,112
CA,2020-04-01,29
CC,2020-04-01,92
CE,2020-04-01,8
CO,2020-04-01,49
CR,2020-04-01,145
CS,2020-04-01,34
CU,2020-04-01,34
GC,2020-04-01,5
GI,2020-04-01,108
GR,2020-04-01,70
GU,2020-04-01,38
H,2020-04-01,12
HU,2020-04-01,16
J,2020-04-01,54
L,2020-04-01,54
LE,2020-04-01,54
LO,2020-04-01,108
LU,2020-04-01,21
M,2020-04-01,1271
MA,2020-04-01,53
ME,2020-04-01,5
MU,2020-04-01,28
NA,2020-04-01,127
O,2020-04-01,29
OR,2020-04-01,38
P,2020-04-01,33
PM,2020-04-01,84
PO,2020-04-01,62
S,2020-04-01,67
SA,2020-04-01,104
SE,2020-04-01,66
SG,2020-04-01,59
SO,2020-04-01,38
SS,2020-04-01,68
T,2020-04-01,63
TE,2020-04-01,21
TF,2020-04-01,44
TO,2020-04-01,156
V,2020-04-01,123
VA,2020-04-01,132
VI,2020-04-01,52
Z,2020-04-01,121
ZA,2020-04-01,29
A,2020-04-02,56
AB,2020-04-02,94
AL,2020-04-02,17
AV,2020-04-02,49
B,2020-04-02,881
BA,2020-04-02,32
BI,2020-04-02,152
BU,2020-04-02,57
C,2020-04-02,88
CA,2020-04-02,20
CC,2020-04-02,42
CE,2020-04-02,2
CO,2020-04-02,27
CR,2020-04-02,91
CS,2020-04-02,51
CU,2020-04-02,30
GC,2020-04-02,16
GI,2020-04-02,87
GR,2020-04-02,53
GU,2020-04-02,26
H,2020-04-02,8
HU,2020-04-02,14
J,2020-04-02,40
L,2020-04-02,53
LE,2020-04-02,51
LO,2020-04-02,100
LU,2020-04-02,14
M,2020-04-02,960
MA,2020-04-02,50
ME,2020-04-02,3
MU,2020-04-02,29
NA,2020-04-02,119
O,2020-04-02,59
OR,2020-04-02,116
P,2020-04-02,30
PM,2020-04-02,35
PO,2020-04-02,45
S,2020-04-02,43
SA,2020-04-02,67
SE,2020-04-02,49
SG,2020-04-02,46
SO,2020-04-02,34
SS,2020-04-02,75
T,2020-04-02,50
TE,2020-04-02,17
TF,2020-04-02,19
TO,2020-04-02,114
V,2020-04-02,105
VA,2020-04-02,168
VI,2020-04-02,47
Z,2020-04-02,97
ZA,2020-04-02,16
A,2020-04-03,57
AB,2020-04-03,50
AL,2020-04-03,10
AV,2020-04-03,39
B,2020-04-03,974
BA,2020-04-03,30
BI,2020-04-03,201
BU,2020-04-03,54
C,2020-04-03,88
CA,2020-04-03,17
CC,2020-04-03,73
CE,2020-04-03,2
CO,2020-04-03,19
CR,2020-04-03,127
CS,2020-04-03,31
CU,2020-04-03,34
GC,2020-04-03,6
GI,2020-04-03,126
GR,2020-04-03,36
GU,2020-04-03,34
H,2020-04-03,6
HU,2020-04-03,19
J,2020-04-03,23
L,2020-04-03,41
LE,2020-04-03,70
LO,2020-04-03,78
LU,2020-04-03,19
M,2020-04-03,897
MA,2020-04-03,37
ME,2020-04-03,4
MU,2020-04-03,24
NA,2020-04-03,113
O,2020-04-03,39
OR,2020-04-03,48
P,2020-04-03,31
PM,2020-04-03,47
PO,2020-04-03,53
S,2020-04-03,29
SA,2020-04-03,65
SE,2020-04-03,52
SG,2020-04-03,65
SO,2020-04-03,29
SS,2020-04-03,55
T,2020-04-03,65
TE,2020-04-03,16
TF,2020-04-03,11
TO,2020-04-03,97
V,2020-04-03,111
VA,2020-04-03,167
VI,2020-04-03,71
Z,2020-04-03,75
ZA,2020-04-03,45
A,2020-04-04,33
AB,2020-04-04,107
AL,2020-04-04,4
AV,2020-04-04,37
B,2020-04-04,796
BA,2020-04-04,29
BI,2020-04-04,138
BU,2020-04-04,44
C,2020-04-04,52
CA,2020-04-04,17
CC,2020-04-04,46
CE,2020-04-04,2
CO,2020-04-04,45
CR,2020-04-04,123
CS,2020-04-04,24
CU,2020-04-04,25
GC,2020-04-04,3
GI,2020-04-04,69
GR,2020-04-04,33
